128.363739	127.940941	127.562630	127.236351	127.004997	126.866409	126.833145	126.892555	127.027176	127.195374	127.391701	127.577629	127.731728	127.829643	127.863510	127.831253	127.735184	127.590424	127.422752	127.236534	127.071915	126.942574	126.883095	126.897034	127.005020	127.193886	127.476288	127.811081	128.204453	128.601715	128.999252	129.357086	129.651230	129.856308	129.947510	129.932663	129.793991	129.549179	129.212433	128.814789	
128.762726	128.340332	127.952347	127.636284	127.404999	127.266342	127.232857	127.291939	127.416176	127.593880	127.789742	127.975258	128.129044	128.226746	128.260544	128.228348	128.132507	127.988060	127.810844	127.635033	127.470879	127.341942	127.282814	127.296944	127.405022	127.593819	127.865997	128.210464	128.593460	129.000244	129.397324	129.754761	130.048630	130.243561	130.344650	130.319916	130.181458	129.936951	129.610519	129.213333	
129.151733	128.739731	128.352066	128.036209	127.794998	127.666267	127.632576	127.681343	127.815140	127.982422	128.177841	128.362961	128.516418	128.613937	128.647659	128.615540	128.519897	128.375778	128.208893	128.023590	127.859871	127.741348	127.672539	127.696884	127.795006	127.993736	128.265717	128.599854	128.992432	129.398788	129.795425	130.142517	130.436096	130.640762	130.731857	130.707199	130.578857	130.334671	129.998672	129.601913	
129.550720	129.129135	128.751785	128.426132	128.195007	128.056198	128.022293	128.080719	128.204132	128.380936	128.575912	128.760620	128.903824	129.011063	129.044724	129.012650	128.917236	128.773422	128.597015	128.422104	128.258865	128.130753	128.072266	128.086823	128.195007	128.383667	128.665436	128.999252	129.381439	129.787369	130.183594	130.540253	130.833511	131.028046	131.119080	131.104431	130.966354	130.722458	130.386856	130.000473	
129.949722	129.528519	129.141510	128.826050	128.595001	128.456116	128.422012	128.470108	128.603104	128.769501	128.964020	129.148346	129.301178	129.398270	129.431870	129.399887	129.304657	129.161163	128.995102	128.810684	128.647873	128.530136	128.472000	128.486740	128.595001	128.783600	129.055161	129.398666	129.780441	130.185928	130.581711	130.928040	131.220993	131.415344	131.516251	131.491730	131.353851	131.110260	130.784988	130.389084	
130.338760	129.917938	129.541229	129.216003	128.985001	128.856049	128.811737	128.869522	128.992142	129.168045	129.362122	129.536102	129.688614	129.785507	129.819031	129.787125	129.692093	129.558838	129.383240	129.209229	129.046844	128.919556	128.861710	128.886673	128.985016	129.183517	129.454865	129.788071	130.179443	130.574524	130.969879	131.325790	131.608505	131.812607	131.903519	131.879059	131.751312	131.508026	131.173187	130.787674	
130.727798	130.317352	129.930954	129.615906	129.385010	129.245987	129.211456	129.258926	129.391129	129.556625	129.750275	129.933807	130.076065	130.172775	130.206223	130.174393	130.089493	129.946609	129.771393	129.597809	129.435883	129.318970	129.261429	129.276596	129.385010	129.573456	129.844620	130.187469	130.568481	130.973083	131.358078	131.713608	132.005966	132.199951	132.290787	132.276337	132.138840	131.895859	131.571350	131.176285	
131.126816	130.706772	130.330688	130.005844	129.774994	129.645905	129.601196	129.658325	129.780151	129.955170	130.138428	130.321579	130.473465	130.569977	130.603348	130.571594	130.476959	130.334381	130.169510	129.986404	129.834885	129.708374	129.651169	129.676544	129.774994	129.973373	130.244339	130.576889	130.957520	131.361710	131.756226	132.101440	132.393509	132.587296	132.688004	132.663696	132.526398	132.283707	131.959564	131.564911	
131.515854	131.096207	130.720413	130.405777	130.174988	130.035843	130.000916	130.047760	130.169174	130.343781	130.536530	130.709351	130.860962	130.957260	130.990585	130.958878	130.864441	130.722183	130.557678	130.384964	130.223923	130.107788	130.050888	130.066467	130.174988	130.363312	130.634064	130.976303	131.356537	131.750336	132.144424	132.499222	132.781067	132.984604	133.075317	133.051086	132.913956	132.671555	132.347794	131.953552	
131.904922	131.495621	131.110153	130.795715	130.565002	130.425781	130.390640	130.447174	130.568192	130.732376	130.924728	131.097153	131.248459	131.344559	131.377823	131.346176	131.251923	131.119919	130.945862	130.773575	130.612961	130.497223	130.440628	130.456406	130.565018	130.753235	131.033783	131.365753	131.745590	132.148941	132.532669	132.887085	133.168625	133.371994	133.462631	133.438461	133.301529	133.059418	132.736023	132.352173	
132.293976	131.885056	131.509888	131.185638	130.955002	130.825699	130.780380	130.836594	130.957230	131.120987	131.312927	131.484955	131.635956	131.731873	131.765076	131.733505	131.639465	131.507751	131.334061	131.162201	131.002014	130.886658	130.830383	130.856323	130.955017	131.153183	131.423523	131.755188	132.134644	132.537582	132.920898	133.274948	133.556198	133.759384	133.849976	133.825882	133.689133	133.447311	133.124268	132.740814	
132.687286	132.279083	131.904434	131.590515	131.350006	131.220596	131.184921	131.230606	131.350525	131.513428	131.704422	131.875504	132.025558	132.120560	132.152939	132.120621	132.025986	131.893768	131.719727	131.547592	131.387222	131.271744	131.215408	131.241333	131.350021	131.538193	131.808563	132.140289	132.519882	132.923004	133.306610	133.661041	133.942795	134.146606	134.237930	134.214645	134.078812	133.837936	133.515854	133.133316	
133.076355	132.668503	132.294174	131.980453	131.740005	131.610519	131.574661	131.620041	131.739563	131.902069	132.092636	132.263351	132.413086	132.507919	132.540222	132.507980	132.413513	132.271683	132.107925	131.936218	131.776260	131.661194	131.605148	131.631256	131.740021	131.928116	132.198303	132.529724	132.908936	133.311661	133.694855	134.048935	134.330414	134.524109	134.615341	134.602081	134.466431	134.225830	133.904114	133.521988	
133.465424	133.057968	132.683914	132.360413	132.130005	132.000458	131.954407	132.009476	132.128632	132.290710	132.470917	132.651199	132.790710	132.885345	132.917587	132.885422	132.801071	132.659515	132.496185	132.324860	132.165329	132.050629	131.994888	132.021210	132.130005	132.318054	132.588058	132.919159	133.298004	133.700317	134.083115	134.436829	134.718033	134.911545	135.002747	134.979599	134.854065	134.613754	134.292389	133.900711	
133.850281	133.442856	133.058853	132.745377	132.514999	132.385452	132.339340	132.394333	132.503479	132.675537	132.855835	133.026398	133.176208	133.271393	133.304321	133.273010	133.179703	133.049179	132.886963	132.706787	132.558243	132.444382	132.389313	132.416061	132.515015	132.712891	132.982483	133.312927	133.690918	134.082260	134.473923	134.816574	135.096741	135.299210	135.389557	135.365723	135.229706	134.988998	134.667404	134.285568	
134.229385	133.822311	133.448608	133.135315	132.904999	132.765381	132.729080	132.773788	132.892548	133.054230	133.244080	133.414276	133.553864	133.648849	133.681717	133.650482	133.567291	133.427094	133.265228	133.095444	132.947311	132.833832	132.779068	132.796005	132.905014	133.092834	133.362228	133.702377	134.079987	134.470932	134.852249	135.204514	135.484390	135.676743	135.767029	135.743240	135.617371	135.376953	135.055710	134.664291	
134.622711	134.216339	133.833160	133.520203	133.290009	133.160278	133.113632	133.167816	133.285858	133.446716	133.625687	133.794922	133.943512	134.027679	134.059723	134.037674	133.943924	133.813202	133.640991	133.470917	133.322571	133.208969	133.154114	133.181015	133.290024	133.477844	133.747284	134.077515	134.455276	134.846405	135.237991	135.580704	135.861099	136.054077	136.145111	136.132095	135.997147	135.757675	135.437378	135.056824	
134.997604	134.591232	134.218109	133.905182	133.674988	133.535233	133.498566	133.542709	133.660721	133.821594	134.000687	134.170151	134.319138	134.413757	134.446503	134.415375	134.322632	134.192963	134.031815	133.862823	133.705505	133.592789	133.548569	133.565887	133.675003	133.862701	134.131729	134.471298	134.838226	135.238342	135.618881	135.960510	136.239822	136.441788	136.531982	136.508316	136.372833	136.132980	135.812408	135.431732	
135.376724	134.970718	134.597855	134.285126	134.054993	133.915176	133.878326	133.922165	134.039825	134.200317	134.378998	134.548126	134.696823	134.791260	134.823944	134.792892	134.700333	134.570938	134.410141	134.241562	134.084625	133.982239	133.928314	133.945831	134.055008	134.252625	134.511490	134.850769	135.227325	135.617081	135.997253	136.338516	136.617584	136.819366	136.899567	136.885895	136.750595	136.511002	136.190781	135.810486	
135.755844	135.350189	134.977631	134.665070	134.434998	134.295120	134.258072	134.301651	134.418945	134.579025	134.757339	134.926102	135.074509	135.158859	135.191483	135.160477	135.078003	134.948914	134.788452	134.620255	134.463745	134.361710	134.308075	134.325745	134.435013	134.632568	134.901230	135.230240	135.606445	135.995834	136.375595	136.716553	136.995346	137.187027	137.277100	137.253555	137.128357	136.889053	136.569168	136.189240	
136.134979	135.729691	135.357361	135.044983	134.815002	134.675064	134.637833	134.681107	134.798050	134.957748	135.135666	135.304077	135.442291	135.536377	135.568939	135.538010	135.455719	135.316956	135.156860	134.989044	134.842865	134.731201	134.687836	134.705704	134.815018	135.002518	135.270996	135.609741	135.975601	136.374573	136.753983	137.094589	137.373108	137.564636	137.654663	137.631180	137.496201	137.267090	136.947540	136.568008	
136.504150	136.099167	135.727142	135.424942	135.195007	135.055008	135.017593	135.060593	135.167206	135.326523	135.504059	135.672134	135.819992	135.904007	135.936508	135.915573	135.823502	135.694962	135.535202	135.367767	135.222000	135.110687	135.057617	135.085632	135.195023	135.382462	135.650757	135.979218	136.354736	136.743378	137.122391	137.462692	137.740967	137.932312	138.022278	138.008789	137.873993	137.635208	137.315994	136.936798	
136.883286	136.478653	136.106903	135.794861	135.565002	135.424927	135.387344	135.430084	135.546326	135.705261	135.872452	136.050140	136.187805	136.281540	136.313995	136.283188	136.191315	136.063019	135.903610	135.736542	135.591141	135.480179	135.437363	135.455582	135.565018	135.762390	136.030502	136.358704	136.723892	137.122131	137.500793	137.840744	138.118744	138.309952	138.399857	138.376511	138.241867	138.003311	137.694382	137.315567	
137.256699	136.852722	136.481476	136.169769	135.940002	135.809830	135.761932	135.804153	135.919724	136.077850	136.254120	136.420929	136.557663	136.650528	136.682159	136.650604	136.558090	136.429276	136.269455	136.112045	135.956467	135.855331	135.802444	135.830597	135.940018	136.127411	136.395584	136.723877	137.099197	137.487701	137.866684	138.207062	138.485596	138.677429	138.768082	138.745544	138.611786	138.384125	138.066147	137.688202	
137.625870	137.222229	136.851257	136.539719	136.309998	136.179764	136.131699	136.173645	136.288879	136.446640	136.612579	136.789001	136.925476	137.008240	137.039810	137.018250	136.925919	136.797363	136.637878	136.470886	136.325638	136.224823	136.172211	136.200531	136.310013	136.497345	136.765350	137.093369	137.468384	137.856506	138.235138	138.575180	138.853485	139.045151	139.125809	139.113266	138.979675	138.742294	138.424652	138.057022	
137.980850	137.587173	137.216202	136.904694	136.674988	136.544754	136.496658	136.538574	136.653809	136.801651	136.977707	137.144440	137.281311	137.374573	137.406845	137.376205	137.294785	137.167282	137.008865	136.842911	136.698639	136.588669	136.546677	136.575378	136.675003	136.872208	137.139816	137.467209	137.831406	138.218582	138.596191	138.935181	139.212448	139.403168	139.492920	139.469727	139.335571	139.107742	138.789810	138.412079	
138.350037	137.946701	137.575989	137.274643	137.044998	136.904694	136.866440	136.908081	137.013016	137.170456	137.346130	137.512558	137.649155	137.732315	137.764526	137.743881	137.652664	137.525436	137.367340	137.211716	137.067810	136.958160	136.906433	136.935318	137.045013	137.232147	137.499588	137.826721	138.200607	138.587402	138.964645	139.303329	139.580353	139.770905	139.850662	139.837479	139.703491	139.465958	139.148346	138.780930	
138.709244	138.306229	137.945770	137.634583	137.404999	137.274643	137.226212	137.267609	137.372208	137.529297	137.704620	137.870712	138.007065	138.090073	138.122223	138.101639	138.010590	137.883606	137.725830	137.570572	137.427017	137.317688	137.276230	137.295273	137.405014	137.602097	137.869354	138.196228	138.559814	138.946259	139.323166	139.661545	139.938324	140.128708	140.208435	140.195297	140.061462	139.824173	139.516830	139.139786	
